Filename,SurveyID,MinLon,MaxLon,MinLat,MaxLat,CoordinateSystem,Theme,Datatype,Mb,URL,constantDataset,LABEL,DATE,CELLSIZE_DECDEGREES,LinespacingMetres,CoordsysData,Licence,CellsizeMetres
MRTASP1143MAG..DIR,1143,146.929985,148.370815,-41.894035,-40.725848,     GDA94, MAGNETICS,    VECTOR,687.517,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143MAG..DIR,,MRTAS_North_East_Tasmania_magnetic_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143MAG.isi,1143,146.929985,148.370815,-41.894035,-40.725848,     GDA94, MAGNETICS,    VECTOR,687.517,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143MAG..DIR,,MRTAS_North_East_Tasmania_magnetic_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143pctkg,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143pctkg.ers,,MRTAS_North_East_Tasmania_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143pctkg.ers,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143pctkg.ers,,MRTAS_North_East_Tasmania_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143pctkg.isi,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143pctkg.ers,,MRTAS_North_East_Tasmania_potassium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmthg,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmthg.ers,,MRTAS_North_East_Tasmania_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmthg.ers,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmthg.ers,,MRTAS_North_East_Tasmania_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmthg.isi,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmthg.ers,,MRTAS_North_East_Tasmania_thorium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmug,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmug.ers,,MRTAS_North_East_Tasmania_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmug.ers,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmug.ers,,MRTAS_North_East_Tasmania_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143ppmug.isi,1143,146.930016,148.371035,-41.893889,-40.726159,     GDA94,RADIOMETRICS,      GRID,38.808,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143ppmug.ers,,MRTAS_North_East_Tasmania_uranium_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143RAD..DIR,1143,146.930016,148.370814,-41.894013,-40.726159,     GDA94,RADIOMETRICS,    VECTOR,80.272,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143RAD..DIR,,MRTAS_North_East_Tasmania_radiometric_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143RAD.isi,1143,146.930016,148.370814,-41.894013,-40.726159,     GDA94,RADIOMETRICS,    VECTOR,80.272,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143RAD..DIR,,MRTAS_North_East_Tasmania_radiometric_line_data,2007,Unknown,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",Unknown
MRTASP1143tmig,1143,146.929985,148.371004,-41.893994,-40.725848,     GDA94, MAGNETICS,      GRID,38.822,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143tmig.ers,,MRTAS_North_East_Tasmania_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143tmig.ers,1143,146.929985,148.371004,-41.893994,-40.725848,     GDA94, MAGNETICS,      GRID,38.822,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143tmig.ers,,MRTAS_North_East_Tasmania_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
MRTASP1143tmig.isi,1143,146.929985,148.371004,-41.893994,-40.725848,     GDA94, MAGNETICS,      GRID,38.822,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP1143tmig.ers,,MRTAS_North_East_Tasmania_magnetic_grid_geodetic,2007,0.000417,200,GDA94,"Mineral Resources Tasmania - Department of Infrastructure, Energy and Resources",40
GSQP1144demg,1144,141.228604,144.601421,-21.514469,-19.953427,     GDA94, ELEVATION,      GRID,30.376,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144demg.ers,,GSQ_East_Isa_North_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144demg.ers,1144,141.228604,144.601421,-21.514469,-19.953427,     GDA94, ELEVATION,      GRID,30.376,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144demg.ers,,GSQ_East_Isa_North_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144demg.isi,1144,141.228604,144.601421,-21.514469,-19.953427,     GDA94, ELEVATION,      GRID,30.376,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144demg.ers,,GSQ_East_Isa_North_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144doseg,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144doseg.ers,,GSQ_East_Isa_North_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144doseg.ers,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144doseg.ers,,GSQ_East_Isa_North_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144doseg.isi,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144doseg.ers,,GSQ_East_Isa_North_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144pctkg,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144pctkg.ers,,GSQ_East_Isa_North_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144pctkg.ers,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144pctkg.ers,,GSQ_East_Isa_North_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144pctkg.isi,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144pctkg.ers,,GSQ_East_Isa_North_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmthg,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmthg.ers,,GSQ_East_Isa_North_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmthg.ers,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmthg.ers,,GSQ_East_Isa_North_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmthg.isi,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmthg.ers,,GSQ_East_Isa_North_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmug,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmug.ers,,GSQ_East_Isa_North_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmug.ers,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmug.ers,,GSQ_East_Isa_North_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144ppmug.isi,1144,141.228727,144.601544,-21.51399,-19.953781,     GDA94,RADIOMETRICS,      GRID,30.36,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144ppmug.ers,,GSQ_East_Isa_North_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144tmig,1144,141.228604,144.601802,-21.514198,-19.953427,     GDA94, MAGNETICS,      GRID,30.352,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144tmig.ers,,GSQ_East_Isa_North_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144tmig.ers,1144,141.228604,144.601802,-21.514198,-19.953427,     GDA94, MAGNETICS,      GRID,30.352,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144tmig.ers,,GSQ_East_Isa_North_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1144tmig.isi,1144,141.228604,144.601802,-21.514198,-19.953427,     GDA94, MAGNETICS,      GRID,30.352,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1144tmig.ers,,GSQ_East_Isa_North_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145demg,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, ELEVATION,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145demg.ers,,GSQ_East_Isa_South_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145demg.ers,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, ELEVATION,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145demg.ers,,GSQ_East_Isa_South_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145demg.ers.isi,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, ELEVATION,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145demg.ers,,GSQ_East_Isa_South_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145demg.isi,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, ELEVATION,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145demg.ers,,GSQ_East_Isa_South_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145doseg,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145doseg.ers,,GSQ_East_Isa_South_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145doseg.ers,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145doseg.ers,,GSQ_East_Isa_South_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145doseg.ers.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145doseg.ers,,GSQ_East_Isa_South_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145doseg.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145doseg.ers,,GSQ_East_Isa_South_dose_rate_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145pctkg,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145pctkg.ers,,GSQ_East_Isa_South_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145pctkg.ers,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145pctkg.ers,,GSQ_East_Isa_South_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145pctkg.ers.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145pctkg.ers,,GSQ_East_Isa_South_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145pctkg.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145pctkg.ers,,GSQ_East_Isa_South_percent_potassium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmthg,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmthg.ers,,GSQ_East_Isa_South_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmthg.ers,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmthg.ers,,GSQ_East_Isa_South_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmthg.ers.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmthg.ers,,GSQ_East_Isa_South_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmthg.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmthg.ers,,GSQ_East_Isa_South_ppm_thorium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmug,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmug.ers,,GSQ_East_Isa_South_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmug.ers,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmug.ers,,GSQ_East_Isa_South_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmug.ers.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmug.ers,,GSQ_East_Isa_South_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145ppmug.isi,1145,140.960352,144.029395,-23.548632,-21.485382,     GDA94,RADIOMETRICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145ppmug.ers,,GSQ_East_Isa_South_ppm_uranium_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145tmig,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, MAGNETICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145tmig.ers,,GSQ_East_Isa_South_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145tmig.ers,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, MAGNETICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145tmig.ers,,GSQ_East_Isa_South_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145tmig.ers.isi,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, MAGNETICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145tmig.ers,,GSQ_East_Isa_South_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1145tmig.isi,1145,140.960346,144.02939,-23.548525,-21.485275,     GDA94, MAGNETICS,      GRID,36.502,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1145tmig.ers,,GSQ_East_Isa_South_magnetic_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
GSQP1146demg,1146,139.452855,142.047751,-19.210627,-17.406532,     GDA94, ELEVATION,      GRID,26.989,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP1146demg.ers,,GSQ_Croydon_elevation_grid_geodetic,2007,0.000833,400,GDA94,Queensland Department of Natural Resources and Mines - User Licence for digital geophysical data,80
