SURVEYID,TITLE,ABSTRACT,MINLON,MAXLON,MINLAT,MAXLAT,KEYWORD1,KEYWORD2,DATE
1174,GSQ_Cooper_Basin_East_TMI_grid_geodetic,,142.486189,144.646103,-29.016923,-25.488731, MAGNETICS,,2008
1175,GSQ_Cooper_Basin_West_Elevation_Line_Data,,137.985039,142.515325,-29.015626,-25.486456, ELEVATION,,2008
1175,GSQ_Cooper_Basin_West_Elevation_grid_geodetic,,137.985039,142.515726,-29.015044,-25.486456, ELEVATION,,2008
1175,GSQ_Cooper_Basin_West_Doserate_grid_geodetic,,137.985108,142.515795,-29.015112,-25.486524,RADIOMETRICS,,2008
1175,GSQ_Cooper_Basin_West_Magnetic_Line_Data,,137.985039,142.515325,-29.015626,-25.486456, MAGNETICS,,2008
1175,GSQ_Cooper_Basin_West_pctk_grid_geodetic,,137.985108,142.515795,-29.015112,-25.486524,RADIOMETRICS,,2008
1175,GSQ_Cooper_Basin_West_ppmth_grid_geodetic,,137.985108,142.515795,-29.015112,-25.486524,RADIOMETRICS,,2008
1175,GSQ_Cooper_Basin_West_ppmu_grid_geodetic,,137.985108,142.515795,-29.015112,-25.486524,RADIOMETRICS,,2008
1175,GSQ_Cooper_Basin_West_Radiometric_Line_Data,,137.985108,142.515214,-29.015608,-25.486524,RADIOMETRICS,,2008
1175,GSQ_Cooper_Basin_West_TMI_grid_geodetic,,137.985039,142.515726,-29.015044,-25.486456, MAGNETICS,,2008
1176,GSQ_Cooper_Basin_North_Elevation_Line_Data,,140.993399,144.775505,-25.52425,-22.98209, ELEVATION,,2008_2009
1176,GSQ_Cooper_Basin_North_elevation_grid_geodetic,,140.993399,144.775748,-25.523655,-22.98209, ELEVATION,,2008_2009
1176,GSQ_Cooper_Basin_North_doserate_grid_geodetic,,140.993496,144.775845,-25.523671,-22.982106,RADIOMETRICS,,2008_2009
1176,GSQ_Cooper_Basin_North_Magnetic_Line_Data,,140.993399,144.775505,-25.52425,-22.98209, MAGNETICS,,2008_2009
1176,GSQ_Cooper_Basin_percent_potassium_grid_geodetic,,140.993496,144.775845,-25.523671,-22.982106,RADIOMETRICS,,2008_2009
1176,GSQ_Cooper_Basin_ppm_thorium_grid_geodetic,,140.993496,144.775845,-25.523671,-22.982106,RADIOMETRICS,,2008_2009
1176,GSQ_Cooper_Basin_ppm_uranium_grid_geodetic,,140.993496,144.775845,-25.523671,-22.982106,RADIOMETRICS,,2008_2009
1176,GSQ_Cooper_Basin_North_Radiometric_Line_Data,,140.993496,144.775413,-25.524249,-22.982106,RADIOMETRICS,,2008_2009
1176,GSQ_Cooper_Basin_magnetic_grid_geodetic,,140.993399,144.775748,-25.523655,-22.98209, MAGNETICS,,2008_2009
1177,GSWA_P1177_Katanning_Elevation_Line_Data,,117.487648,118.012313,-34.010957,-33.626288, ELEVATION,,2008
1177,GSWA_P1177_Katanning_Elevation_grid_geodetic,,117.487648,118.012627,-34.01044,-33.626288, ELEVATION,,2008
1177,GSWA_P1177_Katanning_Doserate_grid_geodetic,,117.487673,118.011818,-34.010701,-33.626549,RADIOMETRICS,,2008
1177,GSWA_P1177_Katanning_Magnetic_Line_Data,,117.487648,118.012313,-34.010957,-33.626288, MAGNETICS,,2008
1177,GSWA_P1177_Katanning_pctk_grid_geodetic,,117.487673,118.011818,-34.010701,-33.626549,RADIOMETRICS,,2008
1177,GSWA_P1177_Katanning_ppmth_grid_geodetic,,117.487673,118.011818,-34.010701,-33.626549,RADIOMETRICS,,2008
1177,GSWA_P1177_Katanning_ppmu_grid_geodetic,,117.487673,118.011818,-34.010701,-33.626549,RADIOMETRICS,,2008
1177,GSWA_P1177_Katanning_Radiometric_Line_Data,,117.487673,118.011802,-34.010934,-33.626549,RADIOMETRICS,,2008
1177,GSWA_P1177_Katanning_TMI_grid_geodetic,,117.487648,118.012627,-34.01044,-33.626288, MAGNETICS,,2008
1177,GSWA_P1177_Kojonup_Elevation_Line_Data,,116.985863,117.511491,-34.009786,-33.558869, ELEVATION,,2008
1177,GSWA_P1177_Kojonup_Elevation_grid_geodetic,,116.985863,117.511675,-34.009684,-33.558869, ELEVATION,,2008
1177,GSWA_P1177_Kojonup_Doserate_grid_geodetic,,116.985931,117.51091,-34.008851,-33.558869,RADIOMETRICS,,2008
1177,GSWA_P1177_Kojonup_Magnetic_Line_Data,,116.985863,117.511491,-34.009786,-33.558869, MAGNETICS,,2008
1177,GSWA_P1177_Kojonup_pctk_grid_geodetic,,116.985931,117.51091,-34.008851,-33.558869,RADIOMETRICS,,2008
1177,GSWA_P1177_Kojonup_ppmth_grid_geodetic,,116.985931,117.51091,-34.008851,-33.558869,RADIOMETRICS,,2008
1177,GSWA_P1177_Kojonup_ppmu_grid_geodetic,,116.985931,117.51091,-34.008851,-33.558869,RADIOMETRICS,,2008
1177,GSWA_P1177_Kojonup_Radiometric_Line_Data,,116.985931,117.510828,-34.009594,-33.558869,RADIOMETRICS,,2008
1177,GSWA_P1177_Kojonup_TMI_grid_geodetic,,116.985863,117.511675,-34.009684,-33.558869, MAGNETICS,,2008
1177,GSWA_P1177_Kukerin_Elevation_Line_Data,,118.237346,118.512716,-33.625075,-33.093798, ELEVATION,,2008
1177,GSWA_P1177_Kukerin_Elevation_grid_geodetic,,118.237346,118.513168,-33.62461,-33.093798, ELEVATION,,2008
1177,GSWA_P1177_Kukerin_Doserate_grid_geodetic,,118.23772,118.512709,-33.624734,-33.093922,RADIOMETRICS,,2008
1177,GSWA_P1177_Kukerin_Magnetic_Line_Data,,118.237346,118.512716,-33.625075,-33.093798, MAGNETICS,,2008
1177,GSWA_P1177_Kukerin_pctk_grid_geodetic,,118.23772,118.512709,-33.624734,-33.093922,RADIOMETRICS,,2008
1177,GSWA_P1177_Kukerin_ppmth_grid_geodetic,,118.23772,118.512709,-33.624734,-33.093922,RADIOMETRICS,,2008
1177,GSWA_P1177_Kukerin_ppmu_grid_geodetic,,118.23772,118.512709,-33.624734,-33.093922,RADIOMETRICS,,2008
1177,GSWA_P1177_Kukerin_Radiometric_Line_Data,,118.23772,118.512697,-33.62501,-33.093922,RADIOMETRICS,,2008
1177,GSWA_P1177_Kukerin_TMI_grid_geodetic,,118.237346,118.513168,-33.62461,-33.093798, MAGNETICS,,2008
1177,GSWA_P1177_Wagin_Elevation_Line_Data,,116.989624,117.55984,-33.594023,-32.871037, ELEVATION,,2008
1177,GSWA_P1177_Wagin_Elevation_grid_geodetic,,116.989624,117.560434,-33.593508,-32.871037, ELEVATION,,2008
1177,GSWA_P1177_Wagin_Doserate_grid_geodetic,,116.989634,117.560444,-33.593508,-32.871037,RADIOMETRICS,,2008
1177,GSWA_P1177_Wagin_Magnetic_Line_Data,,116.989624,117.55984,-33.594023,-32.871037, MAGNETICS,,2008
1177,GSWA_P1177_Wagin_pctk_grid_geodetic,,116.989634,117.560444,-33.593508,-32.871037,RADIOMETRICS,,2008
1177,GSWA_P1177_Wagin_ppmth_grid_geodetic,,116.989634,117.560444,-33.593508,-32.871037,RADIOMETRICS,,2008
1177,GSWA_P1177_Wagin_ppmu_grid_geodetic,,116.989634,117.560444,-33.593508,-32.871037,RADIOMETRICS,,2008
1177,GSWA_P1177_Wagin_Radiometric_Line_Data,,116.989634,117.559694,-33.59397,-32.871037,RADIOMETRICS,,2008
1177,GSWA_P1177_Wagin_TMI_grid_geodetic,,116.989624,117.560434,-33.59351,-32.871038, MAGNETICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_tmi_grid_geodetic,,117.389659,118.273275,-33.64755,-32.852296, MAGNETICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_elevation_line_data,,117.389659,118.273121,-33.647753,-32.852296, ELEVATION,,2008
1177,SWCC_P1177_Dumbleyung_detailed_elevation_grid_geodetic,,117.389659,118.273275,-33.64755,-32.852296, ELEVATION,,2008
1177,SWCC_P1177_Dumbleyung_detailed_dose_rate_grid_geodetic,,117.389697,118.272897,-33.647603,-32.852557,RADIOMETRICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_magnetic_line_data,,117.389659,118.273121,-33.647753,-32.852296, MAGNETICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_pct_potassium_grid_geodetic,,117.389697,118.272897,-33.647603,-32.852557,RADIOMETRICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_ppm_thorium_grid_geodetic,,117.389697,118.272897,-33.647603,-32.852557,RADIOMETRICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_ppm_uranium_grid_geodetic,,117.389697,118.272897,-33.647603,-32.852557,RADIOMETRICS,,2008
1177,SWCC_P1177_Dumbleyung_detailed_radiometric_line_data,,117.389697,118.272782,-33.647699,-32.852557,RADIOMETRICS,,2008
1178,GSWA_Byro_elevation_grid_geodetic,,114.951106,117.008616,-27.014072,-25.241448, ELEVATION,,1997
1178,GSWA_Byro_doserate_grid_geodetic,,114.950534,117.007952,-27.013947,-25.241518,RADIOMETRICS,,2008
1178,GSWA_Byro_potassium_grid_geodetic,,114.950534,117.008044,-27.014142,-25.241518,RADIOMETRICS,,2008
1178,GSWA_Byro_thorium_grid_geodetic,,114.950534,117.008044,-27.014142,-25.241518,RADIOMETRICS,,2008
1178,GSWA_Byro_uranium_grid_geodetic,,114.950534,117.008044,-27.014142,-25.241518,RADIOMETRICS,,2008
1178,GSWA_Byro_TMI_grid_geodetic,,114.950364,117.008615,-27.013877,-25.241448, MAGNETICS,,2008
1178,GSWA_Byro_elevation_line_data,,114.950022,117.008083,-27.014224,-25.241448, ELEVATION,,2008
1178,GSWA_Byro_magnetic_line_data,,114.950022,117.008083,-27.014224,-25.241448, MAGNETICS,,2008
1178,GSWA_Byro_radiometric_line_data,,114.950534,117.007874,-27.014218,-25.241518,RADIOMETRICS,,2008
1180,MRTAS_Bass_Strait_magnetic_line_data,,143.512741,148.093872,-40.446358,-38.450169, MAGNETICS,,2008
1180,MRTAS_Bass_Strait_magnetic_grid_geodetic,,143.512741,148.095324,-40.445568,-38.450169, MAGNETICS,,2008
1181,MRTAS_Offshore_NW_Tasmania_magnetic_line_data,,141.642193,144.106611,-41.512723,-38.972926, MAGNETICS,,2008
1181,MRTAS_Offshore_NW_Tasmania_magnetic_grid_geodetic,,141.642193,144.107686,-41.511767,-38.972926, MAGNETICS,,2008
1182,MRTAS_Offshore_SW_Tasmania_magnetic_line_data,,143.440792,146.044678,-43.913849,-41.447379, MAGNETICS,,2008
1182,MRTAS_Offshore_SW_Tasmania_magnetic_grid_geodetic,,143.440792,146.046313,-43.912872,-41.447379, MAGNETICS,,2008
1188,GSWA_Balladonia_Elevation_Line_Data,,122.487306,124.014893,-33.01454,-31.478147, ELEVATION,,2009
1188,GSWA_Balladonia_Elevation_Grid_Geodetic,,122.487306,124.015578,-33.013919,-31.478147, ELEVATION,,2009
1188,GSWA_Balladonia_Doserate_Grid_Geodetic,,122.487414,124.014853,-33.014329,-31.478557,RADIOMETRICS,,2009
1188,GSWA_Balladonia_Magnetic_Line_Data,,122.487306,124.014893,-33.01454,-31.478147, MAGNETICS,,2009
1188,GSWA_Balladonia_percent_potassium_Grid_Geodetic,,122.487414,124.014853,-33.014329,-31.478557,RADIOMETRICS,,2009
1188,GSWA_Balladonia_ppm_Thorium_Grid_Geodetic,,122.487414,124.014853,-33.014329,-31.478557,RADIOMETRICS,,2009
1188,GSWA_Balladonia_ppm_Uranium_Grid_Geodetic,,122.487414,124.014853,-33.014329,-31.478557,RADIOMETRICS,,2009
1188,GSWA_Balladonia_Radiometric_Line_Data,,122.487414,124.014844,-33.014434,-31.478557,RADIOMETRICS,,2009
1188,GSWA_Balladonia_Magnetic_Grid_Geodetic,,122.487306,124.015578,-33.013919,-31.478147, MAGNETICS,,2009
1189,GSWA_Esperance_Elevation_Line_Data,,121.477577,124.02388,-34.253017,-32.977806, ELEVATION,,2009
1189,GSWA_Esperance_Elevation_Grid_Geodetic,,121.484749,124.017148,-34.228589,-32.977806, ELEVATION,,2009
1189,GSWA_Esperance_Doserate_Grid_Geodetic,,121.48465,124.017049,-34.228578,-32.977795,RADIOMETRICS,,2009
1189,GSWA_Esperance_Magnetic_Line_Data,,121.477577,124.02388,-34.253017,-32.977806, MAGNETICS,,2009
1189,GSWA_Esperance_percent_potassium_Grid_Geodetic,,121.48465,124.017049,-34.228578,-32.977795,RADIOMETRICS,,2009
1189,GSWA_Esperance_ppm_Thorium_Grid_Geodetic,,121.48465,124.017049,-34.228578,-32.977795,RADIOMETRICS,,2009
1189,GSWA_Esperance_ppm_Uranium_Grid_Geodetic,,121.48465,124.017049,-34.228578,-32.977795,RADIOMETRICS,,2009
1189,GSWA_Esperance_Radiometric_Line_Data,,121.476982,124.023903,-34.253036,-32.977795,RADIOMETRICS,,2009
1189,GSWA_Esperance_Magnetic_Grid_Geodetic,,121.477577,124.024058,-34.252296,-32.977806, MAGNETICS,,2009
1193,MRTAS_Offshore_NE_Tasmania_magnetic_line_data,,146.487071,149.331132,-40.712482,-39.16636, MAGNETICS,,2009
1193,MRTAS_Offshore_NE_Tasmania_magnetic_grid_geodetic,,146.487071,149.331957,-40.711298,-39.16636, MAGNETICS,,2009
1194,MRTAS_Offshore_East_Tasmania_Magnetic_Line_Data,,147.941743,149.07711,-43.924097,-40.657439, MAGNETICS,,2011
1194,MRTAS_Offshore_East_Tasmania_TMI_Grid_Geodetic,,147.94,149.08208,-43.930173,-40.653333, MAGNETICS,,2011
1197,GSQ_Cape_York_Elevation_Line_Data,,141.365701,143.71066,-16.009915,-10.652173, ELEVATION,,2009
1197,GSQ_Cape_York_Elevation_Grid_Geodetic,,141.365701,143.711441,-16.009459,-10.652173, ELEVATION,,2009
1197,GSQ_Cape_York_Doserate_Grid_Geodetic,,141.365775,143.710681,-16.009459,-10.652173,RADIOMETRICS,,2009
1197,GSQ_Cape_York_Magnetic_Line_Data,,141.365701,143.71066,-16.009915,-10.652173, MAGNETICS,,2009
1197,GSQ_Cape_York_Percent_Potassium_Grid_Geodetic,,141.365775,143.710681,-16.009459,-10.652173,RADIOMETRICS,,2009
1197,GSQ_Cape_York_ppm_Thorium_Grid_Geodetic,,141.365775,143.710681,-16.009459,-10.652173,RADIOMETRICS,,2009
1197,GSQ_Cape_York_ppm_Uranium_Grid_Geodetic,,141.365775,143.710681,-16.009459,-10.652173,RADIOMETRICS,,2009
1197,GSQ_Cape_York_Radiometric_Line_Data,,141.365775,143.710265,-16.009911,-10.652173,RADIOMETRICS,,2009
1197,GSQ_Cape_York_Magnetic_Grid_Geodetic,,141.365701,143.711441,-16.009459,-10.652173, MAGNETICS,,2009
1203,radmap10_filtered_terrestrial_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_pct_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ppm_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ppm_uranium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ratio_thorium_over_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ratio_uranium_squared_over_thorium,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ratio_uranium_over_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_ratio_uranium_over_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_filtered_terrestrial_and_cosmic_total_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_unfiltered_terrestrial_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_unfiltered_pct_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_unfiltered_ppm_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,radmap10_unfiltered_ppm_uranium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2010
1203,Radiometric_4_Band_Image_of_Australia_red(K)_green(Th)_blue(U)_intensity(TC)_from_NTGS,,113.8595,153.6865,-43.7595,-9.6935,RADIOMETRICS,,2009
1203,radmap09_unfiltered_terrestrial_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_unfiltered_pct_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_unfiltered_ppm_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_unfiltered_ppm_uranium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_terrestrial_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_pct_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ppm_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ppm_uranium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ratio_thorium_over_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ratio_uranium_over_potassium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ratio_uranium_over_thorium_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_terrestrial_and_cosmic_total_dose_rate_grid,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1203,radmap09_filtered_ratio_uranium_squared_over_thorium,,112.9,153.67,-43.76,-9,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Elevation_Line_Data,,125.943275,127.533859,-22.010866,-19.490641, ELEVATION,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Magnetic_Line_Data,,125.943275,127.533859,-22.010866,-19.490641, MAGNETICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Radiometric_Line_Data,,125.943352,127.534409,-22.011032,-19.490488,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Elevation_Grid_Geodetic,,125.943275,127.534045,-22.01054,-19.490641, ELEVATION,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Doserate_Grid_Geodetic,,125.943352,127.534955,-22.010387,-19.490488,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Percent_Potassium_Grid_Geodetic,,125.943352,127.534955,-22.010387,-19.490488,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_ppm_Thorium_Grid_Geodetic,,125.943352,127.534955,-22.010387,-19.490488,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_ppm_Uranium_Grid_Geodetic,,125.943352,127.534955,-22.010387,-19.490488,RADIOMETRICS,,2009
1207,GSWA_Cornish_Helena_East_Canning_2_Magnetic_Grid_Geodetic,,125.943275,127.534045,-22.01054,-19.490641, MAGNETICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Elevation_Line_Data,,124.524902,126.511108,-31.013306,-29.990637, ELEVATION,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Elevation_Grid_Geodetic,,124.524902,126.51149,-31.013121,-29.990637, ELEVATION,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Doserate_Grid_Geodetic,,124.524879,126.516079,-31.013027,-29.990627,RADIOMETRICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Magnetic_Line_Data,,124.524902,126.511108,-31.013306,-29.990637, MAGNETICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Percent_Potassium_Grid_Geodetic,,124.524879,126.516079,-31.013027,-29.990627,RADIOMETRICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_ppm_Thorium_Grid_Geodetic,,124.524879,126.516079,-31.013027,-29.990627,RADIOMETRICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_ppm_Uranium_Grid_Geodetic,,124.524879,126.516079,-31.013027,-29.990627,RADIOMETRICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Radiometric_Line_Data,,124.524879,126.515854,-31.013304,-29.990627,RADIOMETRICS,,2009
1208,GSWA_Seemore_Eucla_Basin_1_Magnetic_Grid_Geodetic,,124.524902,126.51149,-31.013121,-29.990637, MAGNETICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Elevation_Line_Data,,123.855024,125.511689,-32.511143,-30.990118, ELEVATION,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Elevation_Grid_Geodetic,,123.855024,125.511824,-32.511073,-30.990118, ELEVATION,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Doserate_Grid_Geodetic,,123.855325,125.511708,-32.511018,-30.990479,RADIOMETRICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Magnetic_Line_Data,,123.855024,125.511689,-32.511143,-30.990118, MAGNETICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Potassium_Grid_Geodetic,,123.855325,125.511708,-32.511018,-30.990479,RADIOMETRICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Thorium_Grid_Geodetic,,123.855325,125.511708,-32.511018,-30.990479,RADIOMETRICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Uranium_Grid_Geodetic,,123.855325,125.511708,-32.511018,-30.990479,RADIOMETRICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Radiometric_Line_Data,,123.855325,125.511643,-32.511143,-30.990479,RADIOMETRICS,,2009
1210,GSWA_Naretha_Eucla_Basin_3_Magnetic_Grid_Geodetic,,123.855024,125.511824,-32.511073,-30.990118, MAGNETICS,,2009
1211,GSWA_Broome_North_Canning_1_Elevation_Line_Data,,122.096209,123.516366,-18.012911,-15.989311, ELEVATION,,2009
1211,GSWA_Broome_North_Canning_1_Elevation_Grid_Geodetic,,122.142947,123.517059,-18.012563,-16.022643, ELEVATION,,2009
1211,GSWA_Broome_North_Canning_1_Doserate_Grid_Geodetic,,122.143375,123.516653,-18.012601,-16.022681,RADIOMETRICS,,2009
1211,GSWA_Broome_North_Canning_1_Magnetic_Line_Data,,122.096209,123.516366,-18.012911,-15.989311, MAGNETICS,,2009
1211,GSWA_Broome_North_Canning_1_Percent_Potassium_Grid_Geodetic,,122.143375,123.516653,-18.012601,-16.022681,RADIOMETRICS,,2009
1211,GSWA_Broome_North_Canning_1_ppm_Thorium_Grid_Geodetic,,122.143375,123.516653,-18.012601,-16.022681,RADIOMETRICS,,2009
1211,GSWA_Broome_North_Canning_1_ppm_Uranium_Grid_Geodetic,,122.143375,123.516653,-18.012601,-16.022681,RADIOMETRICS,,2009
1211,GSWA_Broome_North_Canning_1_Radiometric_Line_Data,,122.143375,123.51627,-18.012734,-15.989298,RADIOMETRICS,,2009
1211,GSWA_Broome_North_Canning_1_Magnetic_Grid_Geodetic,,122.096209,123.516986,-18.012563,-15.989311, MAGNETICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Elevation_Line_Data,,122.989507,124.528137,-20.016395,-17.984496, ELEVATION,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Elevation_Grid_Geodetic,,122.989507,124.528612,-20.016081,-17.984496, ELEVATION,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Doserate_Grid_Geodetic,,122.989539,124.528359,-20.01709,-17.983765,RADIOMETRICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Magnetic_Line_Data,,122.989507,124.528137,-20.016395,-17.984496, MAGNETICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Percent_Potassium_Grid_Geodetic,,122.989539,124.528359,-20.01709,-17.983765,RADIOMETRICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_ppm_Thorium_Grid_Geodetic,,122.989539,124.528359,-20.01709,-17.983765,RADIOMETRICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_ppm_Uranium_Grid_Geodetic,,122.989539,124.528359,-20.01709,-17.983765,RADIOMETRICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Radiometric_Line_Data,,122.989539,124.527943,-20.017482,-17.983765,RADIOMETRICS,,2009
1212,GSWA_Mt_Anderson_McLarty_Hills_North_Canning_3_Magnetic_Grid_Geodetic,,122.989507,124.528612,-20.016081,-17.984496, MAGNETICS,,2009
1213,GSWA_Eucla_Basin_6_Elevation_Line_Data,,123.971927,127.784684,-33.463738,-31.987596, ELEVATION,,2009
1213,GSWA_Eucla_Basin_6_Offshore_Magnetic_Line_Data,,123.982899,127.801749,-33.909769,-32.125683, MAGNETICS,,2009
1213,GSWA_Eucla_Basin_6_Onshore_Magnetic_Line_Data,,123.971927,127.784684,-33.463738,-31.987596, MAGNETICS,,2009
1213,GSWA_Eucla_Basin_6_Radiometric_Line_Data,,123.971927,127.784545,-33.463579,-31.987675,RADIOMETRICS,,2009
1213,GSWA_Eucla_Basin_6_Elevation_Grid_Geodetic,,123.971927,127.781815,-33.463131,-31.990096, ELEVATION,,2009
1213,GSWA_Eucla_Basin_6_Doserate_Grid_Geodetic,,123.971927,127.781398,-33.46321,-31.990175,RADIOMETRICS,,2009
1213,GSWA_Eucla_Basin_6_Potassium_Grid_Geodetic,,123.971927,127.781222,-33.463021,-31.990177,RADIOMETRICS,,2009
1213,GSWA_Eucla_Basin_6_Thorium_Grid_Geodetic,,123.971927,127.781398,-33.46321,-31.990175,RADIOMETRICS,,2009
